tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.525361000 CST,557
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.529265000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.529288000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.529288000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.529288000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.534808000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.534822000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.534822000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.573404000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.573430000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.573430000 CST,1380
22,192.168.4.2,44552,192.168.1.143,2113,Jan 21, 2026 14:30:14.575765000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.611811000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.611863000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.611863000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.611863000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.623885000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.623928000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.623928000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.629688000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.629742000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.630679000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.630706000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.630706000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.634008000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.634039000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.634039000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.671178000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.671201000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.671201000 CST,1380
22,192.168.1.143,2113,192.168.4.2,44552,Jan 21, 2026 14:30:14.675520000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.710936000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.710993000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.710993000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.710993000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.710993000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.721219000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.721249000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.721249000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.726942000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.726966000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.726966000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.732767000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.732784000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.732784000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.733019000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.733034000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.733034000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.733034000 CST,557
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.770259000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.770291000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.770291000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.810230000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.810249000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.810249000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.814076000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.814090000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.814090000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.820306000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.820324000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.820324000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.826336000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.826347000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.826347000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.832371000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.832385000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.832385000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.838779000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.838798000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.838798000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.869384000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.869402000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.869402000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.913999000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.914018000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.914018000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.919808000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.919808000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.919896000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.919896000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.919896000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.919896000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.919896000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.924118000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.924138000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.924138000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.929942000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.929959000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.929959000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.948594000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.948616000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.948616000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:14.968252000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.968279000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.968279000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:14.968279000 CST,557
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.013090000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.013110000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.013110000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.018325000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.018349000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.018349000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.018349000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.024695000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.024695000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.024720000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.024720000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.024720000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.024720000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.024720000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.024771000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.024785000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.024785000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.047131000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.047160000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.047160000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.066831000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.066858000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.066858000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.119403000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.119426000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.119426000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.125310000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.125310000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.125341000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.125341000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.125341000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.125341000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.131820000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.131835000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.131835000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.149108000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.149127000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.154902000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.154918000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.160925000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.160934000 CST,1260
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.166998000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.166998000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.167019000 CST,1321
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.167038000 CST,1320
22,192.168.4.2,44552,192.168.1.143,2113,Jan 21, 2026 14:30:15.176748000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.218443000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.218467000 CST,239
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.220009000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.220023000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.224056000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.224065000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.225144000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.225154000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.230535000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.230535000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.230544000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.230552000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.231825000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.236286000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.252628000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.258526000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.264519000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.264530000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.276399000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.276412000 CST,1380
22,192.168.1.143,2113,192.168.4.2,44552,Jan 21, 2026 14:30:15.282758000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.316472000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.316509000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.316509000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.316509000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.316509000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.316509000 CST,665
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.327673000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.327740000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.327740000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.327740000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.332563000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.332583000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.332583000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.374347000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.374393000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.374393000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.415733000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.415760000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.415760000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.421356000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.421376000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.421376000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.426830000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.426847000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.433164000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.433164000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.433183000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.433201000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.433277000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.433277000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.433290000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.472313000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.472340000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.478128000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.478138000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.514615000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.514627000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.520581000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.520581000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.520581000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.520594000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.520606000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.520616000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.526378000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.526389000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.531076000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.531085000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.532195000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.532217000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.532217000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.575408000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.575427000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.575427000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.619895000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.619952000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.619952000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.624182000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.624262000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.624262000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.630305000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.630305000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.630360000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.630360000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.630360000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.630360000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.680517000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.680562000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.680562000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.680562000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.720876000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.720917000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.720917000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.726443000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.726459000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.726459000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.732259000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.732259000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.732287000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.732287000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.732287000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.732287000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.778208000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.778228000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.778228000 CST,1380
22,192.168.4.2,44552,192.168.1.143,2113,Jan 21, 2026 14:30:15.794362000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.824512000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.824512000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.824631000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.824631000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.824631000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.824631000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.824631000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.829928000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.829977000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.829977000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.835948000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.836012000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.836012000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.875987000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.876028000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.876028000 CST,1380
22,192.168.1.143,2113,192.168.4.2,44552,Jan 21, 2026 14:30:15.892253000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.923351000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.923378000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.923378000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.923378000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.927525000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.927547000 CST,1380
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.927547000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.934319000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.934337000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.939262000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.939275000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.939507000 CST,0
21,192.168.4.2,5056,192.168.1.143,50433,Jan 21, 2026 14:30:15.939521000 CST,1380
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.939749000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.973828000 CST,0
21,192.168.1.143,50433,192.168.4.2,5056,Jan 21, 2026 14:30:15.979212000 CST,0
