tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.139016000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.139070000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.139070000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.139070000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.177384000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.177412000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.177412000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.214544000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.214564000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.214564000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.217290000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.217301000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.217301000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.238132000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.238151000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.238160000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.242183000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.242183000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.242200000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.242212000 CST,1380
17,192.168.4.2,60794,192.168.1.143,2113,Jan 21, 2026 14:49:49.256938000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.276544000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.276559000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.281562000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.281580000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.313890000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.313919000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.319383000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.319403000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.320431000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.320431000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.320442000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.320451000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.337604000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.337616000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.341019000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.341052000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.341052000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.341052000 CST,1380
17,192.168.1.143,2113,192.168.4.2,60794,Jan 21, 2026 14:49:49.353438000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.378201000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.378221000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.378221000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.416756000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.416785000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.416785000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.421381000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.421395000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.421395000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.441833000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.441856000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.441856000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.443639000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.443652000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.443652000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.476350000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.476363000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.476363000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.514803000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.514830000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.514830000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.514830000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.520546000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.520563000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.520563000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.539043000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.539064000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.539064000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.544345000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.544375000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.544375000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.574708000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.574731000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.574731000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.618766000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.618788000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.618788000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.624021000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.624036000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.624036000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.639068000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.639101000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.639101000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.639101000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.644797000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.644811000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.644811000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.673039000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.673071000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.673071000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.726395000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.726425000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.726425000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.730667000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.730683000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.730683000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.730683000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.741186000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.741211000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.741211000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.745237000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.745261000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.745261000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.745261000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.772479000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.772497000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.772497000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.825742000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.825819000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.825819000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.831522000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.831564000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.831564000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.838828000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.838878000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.838878000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.844740000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.844740000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.844778000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.844778000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.844778000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.844778000 CST,1380
17,192.168.4.2,60794,192.168.1.143,2113,Jan 21, 2026 14:49:49.867587000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.871428000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.871464000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.871464000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.923432000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.923486000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.923486000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.930534000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.930562000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.930562000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.936896000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.936916000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.936916000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.936916000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.942351000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.942385000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.942385000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.948311000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.948325000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.948325000 CST,1380
17,192.168.1.143,2113,192.168.4.2,60794,Jan 21, 2026 14:49:49.966108000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:49.972244000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.972261000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:49.972261000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.022546000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.022602000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.022602000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.028375000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.028407000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.028407000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.034092000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.034110000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.034110000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.040101000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.040118000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.040118000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.040118000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.045768000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.045795000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.045795000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.045795000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.069696000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.069730000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.069730000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.120225000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.120264000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.120264000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.125870000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.125892000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.125892000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.131722000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.131739000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.131739000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.142670000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.142695000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.142695000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.148080000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.148096000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.148096000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.148096000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.148096000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.165957000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.165981000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.165981000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.165981000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.217928000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.217978000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.217978000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.223595000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.223619000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.223619000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.229490000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.229506000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.229506000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.241369000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.241389000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.241389000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.245744000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.245756000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.245756000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.251659000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.251672000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.251672000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.251672000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.263548000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.263566000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.263566000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.317087000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.317142000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.317142000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.321229000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.321281000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.321281000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.327114000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.327150000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.327150000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.339925000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.339945000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.339945000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.344866000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.344888000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.344888000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.349441000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.349441000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.349483000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.349483000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.349483000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.349483000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.349483000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.361257000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.361298000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.361298000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.416144000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.416175000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.416175000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.421921000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.421942000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.421942000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.426560000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.426576000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.426576000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.438925000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.438950000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.438950000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.444439000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.444454000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.444454000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.448511000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.448511000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.448541000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.448541000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.448541000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.448541000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.459046000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.459065000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.464661000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.464675000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.488995000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.515186000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.515209000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.519480000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.525530000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.525530000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.525546000 CST,1380
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.525559000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.525680000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.525680000 CST,0
16,192.168.4.2,5056,192.168.1.143,50458,Jan 21, 2026 14:49:50.525691000 CST,1380
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.535944000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.541903000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.541903000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.547664000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.547664000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.548871000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.548871000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.548871000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.562539000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.562539000 CST,0
16,192.168.1.143,50458,192.168.4.2,5056,Jan 21, 2026 14:49:50.586284000 CST,0
