tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.943070000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.943138000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.943138000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.948048000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.948111000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.948111000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.953169000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.953205000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.953205000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.965231000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.965277000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.965277000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:47.984889000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.984923000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:47.984923000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.041595000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.041633000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.041633000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.041633000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.047040000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.047059000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.047059000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.047059000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.052109000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.052138000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.052138000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.063057000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.063108000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.063108000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.082966000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.083012000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.083012000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.139600000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.139677000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.139677000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.146018000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.146069000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.146069000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.146069000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.151260000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.151320000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.151320000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.160525000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.160610000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.160610000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.160610000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.180215000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.180236000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.180236000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.237251000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.237355000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.237355000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.243612000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.243669000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.243669000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.248953000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.248991000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.248991000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.258317000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.258383000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.258383000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.258383000 CST,1344
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.263374000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.263410000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.263410000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.279952000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.280049000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.280049000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.336440000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.336555000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.336555000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.342092000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.342155000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.342155000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.346248000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.346310000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.346310000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.358807000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.358890000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.358890000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.374491000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.374545000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.374545000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.374545000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.378335000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.378354000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.378354000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.434032000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.434088000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.434088000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.440330000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.440355000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.440355000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.445497000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.445520000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.445520000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.445520000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.445520000 CST,690
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.457112000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.457142000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.457142000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.471593000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.471608000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.471608000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.476872000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.476887000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.476887000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.531640000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.531718000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.531718000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.531718000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.540506000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.540557000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.540557000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.547726000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.547780000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.547780000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.549480000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.549597000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.557726000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.557745000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.557745000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.569069000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.569090000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.569090000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.574876000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.574893000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.574893000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.629345000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.629405000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.629405000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.641071000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.641125000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.641125000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.641125000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.647554000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.647615000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.647615000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.655012000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.655109000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.655109000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.655109000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.655109000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.655109000 CST,690
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.667584000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.667665000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.667665000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.681285000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.681328000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.681328000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.727000000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.727062000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.727062000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.738849000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.738915000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.738915000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.745200000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.745262000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.745262000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.745262000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.753197000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.753243000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.753243000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.758842000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.758881000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.758881000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.765178000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.765251000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.770264000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.770306000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.782407000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.782481000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.787486000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.824993000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.825110000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.829792000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.829859000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.837689000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.842741000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.842808000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.848110000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.848110000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.848167000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.848205000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.849248000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.857151000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.857151000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.857229000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.860060000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.860060000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.865364000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.870669000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.882519000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.882592000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.882592000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.882592000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.882592000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.927755000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.927919000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.927919000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.927919000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.946292000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.946388000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.946388000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.946388000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:48.980556000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.980699000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.980699000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.980699000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.980699000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:48.980699000 CST,433
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.028469000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.028524000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.028524000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.028524000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.028524000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.045831000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.045876000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.045876000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.045876000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.082677000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.082743000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.082743000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.082743000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.084518000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.084576000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.126883000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.126952000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.126952000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.126952000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.126952000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.145763000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.145847000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.145847000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.145847000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.181222000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.181362000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.181362000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.181362000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.181362000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.228626000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.228701000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.228701000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.228701000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.228701000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.244620000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.244651000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.244651000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.244651000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.244651000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.281292000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.281366000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.281366000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.286341000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.286395000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.286395000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.326018000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.326043000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.326043000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.331087000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.331117000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.331117000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.343106000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.343128000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.343128000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.348252000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.348271000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.348271000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.348271000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.380273000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.380343000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.380343000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.385281000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.385315000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.385315000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.425611000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.425691000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.425691000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:49.430284000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:49.430378000 CST,1380
